episode,reward,cost,feasible,latency_s,ppl_hat,candidate_reward,candidate_feasible,temperature,entropy_coef,hard_batch_fraction,state_weight_mean,state_weight_max,policy_loss,loss,replay_loss,buffer
1,-13.738141059875488,1104.4376220703125,0.96875,2.904439926147461,85083.1953125,-344851840.0,0.9951171875,1.2,0.02,0.0,1.0,1.0,0.7655193209648132,0.6811327934265137,0.12954747676849365,2210
2,-14.985505104064941,12411866112.0,0.9375,3.799384117126465,956085239808.0,-60292018176.0,0.999267578125,1.199260571870983,0.019976975893302353,0.0,1.0,1.0,0.673759937286377,0.5996765494346619,0.14128611981868744,2850
3,-461.7764587402344,4413092.5,0.90625,4.7022013664245605,339940224.0,-236817596416.0,0.9974365234375,1.1985215993702643,0.01995397829207917,0.0,1.0,1.0,0.8444651961326599,0.7653697729110718,0.17305947840213776,3490
4,-6.4309916496276855,1027860.9375,0.96875,3.0088064670562744,79176080.0,-17781644.0,0.9942626953125,1.1977830822170903,0.0199310071658172,0.0,1.0,1.0,0.6554153561592102,0.5768843293190002,0.17139123380184174,4130
5,-18.320173263549805,110028.78125,0.9375,4.987533092498779,8475503.0,-6654809088.0,0.9981689453125,1.1970450201308802,0.019908062484038338,0.0,1.0,1.0,0.5823320746421814,0.5087192058563232,0.1931920349597931,4770
6,-14.235190391540527,858945159168.0,0.875,4.818182945251465,66164495482880.0,-8560476160.0,0.9945068359375,1.1963074128312265,0.01988514421629954,0.0,1.0,1.0,0.780608057975769,0.6974578499794006,0.22443410754203796,5410
7,-15.459609985351562,5138.14013671875,0.96875,3.2512879371643066,395796.375,-115534088.0,0.99853515625,1.1955702600378941,0.019862252332192833,0.0,1.0,1.0,0.8612562417984009,0.7799438238143921,0.20492571592330933,6050
8,-8.132707595825195,117814008.0,0.96875,3.4407756328582764,9075206144.0,-120631576.0,0.9981689453125,1.1948335614708205,0.019839386801345234,0.0,1.0,1.0,0.5828906297683716,0.5071063041687012,0.2064184546470642,6690
9,-27.61280632019043,4106608.0,0.96875,4.2458109855651855,316331744.0,-1187372160.0,0.995849609375,1.1940973168501163,0.01981654759341873,0.0,1.0,1.0,0.8087278604507446,0.7306475639343262,0.21532876789569855,7330
10,-9.841876983642578,426091456.0,0.9375,4.246946334838867,32821798912.0,-18443912.0,0.9873046875,1.1933615258960641,0.01979373467811024,0.0,1.0,1.0,0.7099162936210632,0.6296656727790833,0.22261467576026917,7970
