layer,gamma,r2,rmse_log_ratio,drop_rate,ppl_mean,ppl_std
11,5.309672446129032,0.9960897070494875,0.005200896738453182,0.0,12.508157074727082,0.0
11,5.309672446129032,0.9960897070494875,0.005200896738453182,0.01,13.244394828710233,0.0
11,5.309672446129032,0.9960897070494875,0.005200896738453182,0.03,14.76357119662741,0.0
11,5.309672446129032,0.9960897070494875,0.005200896738453182,0.05,16.234690406905656,0.0
12,5.363619120793596,0.9753849642698351,0.012086817263469907,0.0,12.508157074727082,0.0
12,5.363619120793596,0.9753849642698351,0.012086817263469907,0.01,13.43426448691447,0.0
12,5.363619120793596,0.9753849642698351,0.012086817263469907,0.03,14.80273756080835,0.0
12,5.363619120793596,0.9753849642698351,0.012086817263469907,0.05,16.223976104850248,0.0
13,4.50458932786558,0.943873295770768,0.015364467366949991,0.0,12.508157074727082,0.0
13,4.50458932786558,0.943873295770768,0.015364467366949991,0.01,13.207693055813072,0.0
13,4.50458932786558,0.943873295770768,0.015364467366949991,0.03,14.614361120179252,0.0
13,4.50458932786558,0.943873295770768,0.015364467366949991,0.05,15.447456234641162,0.0
14,3.8748789394427052,0.48309820119748537,0.03272941799883925,0.0,12.508157074727082,0.0
14,3.8748789394427052,0.48309820119748537,0.03272941799883925,0.01,13.338244787878011,0.0
14,3.8748789394427052,0.48309820119748537,0.03272941799883925,0.03,14.638088343434799,0.0
14,3.8748789394427052,0.48309820119748537,0.03272941799883925,0.05,14.737924601685673,0.0
15,4.7056003646527556,0.7833014164958548,0.031772705121607764,0.0,12.508157074727082,0.0
15,4.7056003646527556,0.7833014164958548,0.031772705121607764,0.01,13.18929599214079,0.0
15,4.7056003646527556,0.7833014164958548,0.031772705121607764,0.03,15.088385738759321,0.0
15,4.7056003646527556,0.7833014164958548,0.031772705121607764,0.05,15.373442809258732,0.0
16,4.578694688576562,0.988231799962836,0.007947581633717624,0.0,12.508157074727082,0.0
16,4.578694688576562,0.988231799962836,0.007947581633717624,0.01,13.20966064177914,0.0
16,4.578694688576562,0.988231799962836,0.007947581633717624,0.03,14.210319258779474,0.0
16,4.578694688576562,0.988231799962836,0.007947581633717624,0.05,15.790740002845268,0.0
17,4.195823292569976,0.9952379435045822,0.004645788704211293,0.0,12.508157074727082,0.0
17,4.195823292569976,0.9952379435045822,0.004645788704211293,0.01,13.115694631962503,0.0
17,4.195823292569976,0.9952379435045822,0.004645788704211293,0.03,14.108494281170895,0.0
17,4.195823292569976,0.9952379435045822,0.004645788704211293,0.05,15.461688927995,0.0
18,4.516659037192375,0.827717031541303,0.04263787273789749,0.0,12.508157074727082,0.0
18,4.516659037192375,0.827717031541303,0.04263787273789749,0.01,12.853358718643026,0.0
18,4.516659037192375,0.827717031541303,0.04263787273789749,0.03,13.491924980639439,0.0
18,4.516659037192375,0.827717031541303,0.04263787273789749,0.05,16.308331018526452,0.0
19,8.437862243700199,0.9777862500539934,0.01882936188341046,0.0,12.508157074727082,0.0
19,8.437862243700199,0.9777862500539934,0.01882936188341046,0.01,14.030705669718348,0.0
